,X,Y,U,V,Sig_x,Sig_y,Sig_xy
706,10.0,0.6000000238418579,0.131501,0.00137568,1.0102200000000001,0.45192899999999997,0.00042699
707,0.0,0.699999988079071,1.2585699999999998e-37,-0.00396913,0.8402219999999999,-0.144257,-0.00019752900000000003
708,0.10000000149011612,0.699999988079071,0.00127022,-0.00396898,0.840251,-0.144233,-0.00039502300000000004
709,0.20000000298023224,0.699999988079071,0.0025405,-0.0039685,0.8403379999999999,-0.14415899999999998,-0.0007899
710,0.30000001192092896,0.699999988079071,0.00381091,-0.00396772,0.840482,-0.144038,-0.00118449
711,0.4000000059604645,0.699999988079071,0.00508151,-0.00396662,0.840685,-0.143867,-0.00157864
712,0.5,0.699999988079071,0.00635235,-0.0039652,0.840945,-0.143646,-0.00197222
713,0.6000000238418579,0.699999988079071,0.00762351,-0.00396345,0.8412629999999999,-0.143376,-0.00236507
714,0.699999988079071,0.699999988079071,0.00889504,-0.00396138,0.8416379999999999,-0.143057,-0.00275704
715,0.800000011920929,0.699999988079071,0.010167,-0.00395898,0.8420709999999999,-0.14268599999999998,-0.003148
716,0.8999999761581421,0.699999988079071,0.0114395,-0.00395623,0.842561,-0.142265,-0.00353779
717,1.0,0.699999988079071,0.0127125,-0.00395314,0.843108,-0.141791,-0.00392626
718,1.100000023841858,0.699999988079071,0.0139861,-0.0039497,0.8437120000000001,-0.141266,-0.00431326
719,1.2000000476837158,0.699999988079071,0.015260399999999999,-0.0039459,0.8443729999999999,-0.14068699999999998,-0.00469864
720,1.2999999523162842,0.699999988079071,0.016535499999999998,-0.00394172,0.84509,-0.14005399999999998,-0.00508225
721,1.399999976158142,0.699999988079071,0.0178113,-0.00393717,0.8458629999999999,-0.13936600000000002,-0.00546392
722,1.5,0.699999988079071,0.019088,-0.00393222,0.846692,-0.138623,-0.00584351
723,1.600000023841858,0.699999988079071,0.020365599999999998,-0.00392687,0.847577,-0.137822,-0.00622085
724,1.7000000476837158,0.699999988079071,0.021644099999999996,-0.0039211,0.848517,-0.136962,-0.00659578
725,1.7999999523162842,0.699999988079071,0.022923699999999998,-0.0039149,0.849512,-0.136044,-0.00696814
